time,symbol,open,close,high,low,volume,category
2003-06-06,NEPSE,208.99,208.99,208.99,208.99,0,index
2003-06-09,NEPSE,208.95,208.95,208.95,208.95,0,index
2003-06-10,NEPSE,208.49,208.49,208.49,208.49,0,index
2003-06-11,NEPSE,208.39,208.39,208.39,208.39,0,index
2003-06-12,NEPSE,207.99,207.99,207.99,207.99,0,index
2003-06-13,NEPSE,207.65,207.65,207.65,207.65,0,index
2003-06-16,NEPSE,207.43,207.43,207.43,207.43,0,index
2003-06-17,NEPSE,206.82,206.82,206.82,206.82,0,index
2003-06-18,NEPSE,206.47,206.47,206.47,206.47,0,index
2003-06-19,NEPSE,206.0,206.0,206.0,206.0,0,index
2003-06-20,NEPSE,205.92,205.92,205.92,205.92,0,index
2003-06-23,NEPSE,205.48,205.48,205.48,205.48,0,index
2003-06-24,NEPSE,205.3,205.3,205.3,205.3,0,index
2003-06-25,NEPSE,204.93,204.93,204.93,204.93,0,index
2003-06-26,NEPSE,204.86,204.86,204.86,204.86,0,index
2003-06-27,NEPSE,205.82,205.82,205.82,205.82,0,index
2003-06-30,NEPSE,205.67,205.67,205.67,205.67,0,index
2003-07-01,NEPSE,205.12,205.12,205.12,205.12,0,index
2003-07-02,NEPSE,204.27,204.27,204.27,204.27,0,index
2003-07-03,NEPSE,204.61,204.61,204.61,204.61,0,index
2003-07-04,NEPSE,204.4,204.4,204.4,204.4,0,index
2003-07-08,NEPSE,204.18,204.18,204.18,204.18,0,index
2003-07-09,NEPSE,203.86,203.86,203.86,203.86,0,index
2003-07-10,NEPSE,203.78,203.78,203.78,203.78,0,index
2003-07-11,NEPSE,203.79,203.79,203.79,203.79,0,index
2003-07-14,NEPSE,204.44,204.44,204.44,204.44,0,index
2003-07-15,NEPSE,205.46,205.46,205.46,205.46,0,index
2003-07-16,NEPSE,204.82,204.82,204.82,204.82,0,index
2003-07-17,NEPSE,204.41,204.41,204.41,204.41,0,index
2003-07-18,NEPSE,204.31,204.31,204.31,204.31,0,index
2003-07-21,NEPSE,203.69,203.69,203.69,203.69,0,index
2003-07-22,NEPSE,203.56,203.56,203.56,203.56,0,index
2003-07-23,NEPSE,203.54,203.54,203.54,203.54,0,index
2003-07-24,NEPSE,203.29,203.29,203.29,203.29,0,index
2003-08-11,NEPSE,205.63,205.63,205.63,205.63,0,index
2003-08-13,NEPSE,206.21,206.21,206.21,206.21,0,index
2003-08-14,NEPSE,206.57,206.57,206.57,206.57,0,index
2003-08-15,NEPSE,207.92,207.92,207.92,207.92,0,index
2003-08-18,NEPSE,208.52,208.52,208.52,208.52,0,index
2003-08-20,NEPSE,209.25,209.25,209.25,209.25,0,index
2003-08-21,NEPSE,210.11,210.11,210.11,210.11,0,index
2003-08-22,NEPSE,210.42,210.42,210.42,210.42,0,index
2003-08-25,NEPSE,211.54,211.54,211.54,211.54,0,index
2003-08-26,NEPSE,211.22,211.22,211.22,211.22,0,index
2003-08-27,NEPSE,209.81,209.81,209.81,209.81,0,index
2003-08-28,NEPSE,206.52,206.52,206.52,206.52,0,index
2003-08-29,NEPSE,205.32,205.32,205.32,205.32,0,index
2003-09-01,NEPSE,203.18,203.18,203.18,203.18,0,index
2003-09-02,NEPSE,202.41,202.41,202.41,202.41,0,index
2003-09-03,NEPSE,201.65,201.65,201.65,201.65,0,index
2003-09-04,NEPSE,202.45,202.45,202.45,202.45,0,index
2003-09-05,NEPSE,204.44,204.44,204.44,204.44,0,index
2003-09-08,NEPSE,204.36,204.36,204.36,204.36,0,index
2003-09-10,NEPSE,205.02,205.02,205.02,205.02,0,index
2003-09-11,NEPSE,206.11,206.11,206.11,206.11,0,index
2003-09-12,NEPSE,207.54,207.54,207.54,207.54,0,index
2003-09-15,NEPSE,208.0,208.0,208.0,208.0,0,index
2003-09-16,NEPSE,208.32,208.32,208.32,208.32,0,index
2003-09-17,NEPSE,208.46,208.46,208.46,208.46,0,index
2003-09-18,NEPSE,208.07,208.07,208.07,208.07,0,index
2003-09-19,NEPSE,207.58,207.58,207.58,207.58,0,index
2003-09-22,NEPSE,207.43,207.43,207.43,207.43,0,index
2003-09-23,NEPSE,207.41,207.41,207.41,207.41,0,index
2003-09-24,NEPSE,206.58,206.58,206.58,206.58,0,index
2003-09-25,NEPSE,206.59,206.59,206.59,206.59,0,index
2003-09-26,NEPSE,207.08,207.08,207.08,207.08,0,index
2003-09-29,NEPSE,206.84,206.84,206.84,206.84,0,index
2003-09-30,NEPSE,206.83,206.83,206.83,206.83,0,index
2003-10-01,NEPSE,206.96,206.96,206.96,206.96,0,index
2003-10-08,NEPSE,206.58,206.58,206.58,206.58,0,index
2003-10-09,NEPSE,207.03,207.03,207.03,207.03,0,index
2003-10-10,NEPSE,206.93,206.93,206.93,206.93,0,index
2003-10-13,NEPSE,206.93,206.93,206.93,206.93,0,index
2003-10-14,NEPSE,207.03,207.03,207.03,207.03,0,index
2003-10-15,NEPSE,207.06,207.06,207.06,207.06,0,index
2003-10-16,NEPSE,207.6,207.6,207.6,207.6,0,index
2003-10-17,NEPSE,207.54,207.54,207.54,207.54,0,index
2003-10-20,NEPSE,207.61,207.61,207.61,207.61,0,index
2003-10-21,NEPSE,207.81,207.81,207.81,207.81,0,index
2003-10-22,NEPSE,207.16,207.16,207.16,207.16,0,index
2003-10-23,NEPSE,207.31,207.31,207.31,207.31,0,index
2003-10-24,NEPSE,207.52,207.52,207.52,207.52,0,index
2003-10-29,NEPSE,207.49,207.49,207.49,207.49,0,index
2003-10-30,NEPSE,207.46,207.46,207.46,207.46,0,index
2003-10-31,NEPSE,207.65,207.65,207.65,207.65,0,index
2003-11-03,NEPSE,207.8,207.8,207.8,207.8,0,index
2003-11-04,NEPSE,208.1,208.1,208.1,208.1,0,index
2003-11-05,NEPSE,207.57,207.57,207.57,207.57,0,index
2003-11-06,NEPSE,207.31,207.31,207.31,207.31,0,index
2003-11-07,NEPSE,207.28,207.28,207.28,207.28,0,index
2003-11-10,NEPSE,207.04,207.04,207.04,207.04,0,index
2003-11-11,NEPSE,207.15,207.15,207.15,207.15,0,index
2003-11-12,NEPSE,207.23,207.23,207.23,207.23,0,index
2003-11-13,NEPSE,206.67,206.67,206.67,206.67,0,index
2003-11-14,NEPSE,206.21,206.21,206.21,206.21,0,index
2003-11-17,NEPSE,206.33,206.33,206.33,206.33,0,index
2003-11-18,NEPSE,206.45,206.45,206.45,206.45,0,index
2003-11-19,NEPSE,206.72,206.72,206.72,206.72,0,index
2003-11-20,NEPSE,206.4,206.4,206.4,206.4,0,index
2003-11-21,NEPSE,206.0,206.0,206.0,206.0,0,index
2003-11-24,NEPSE,205.83,205.83,205.83,205.83,0,index
2003-11-25,NEPSE,207.01,207.01,207.01,207.01,0,index
2003-11-26,NEPSE,207.13,207.13,207.13,207.13,0,index
2003-11-27,NEPSE,206.76,206.76,206.76,206.76,0,index
2003-11-28,NEPSE,206.52,206.52,206.52,206.52,0,index
2003-12-01,NEPSE,205.89,205.89,205.89,205.89,0,index
2003-12-02,NEPSE,205.82,205.82,205.82,205.82,0,index
2003-12-03,NEPSE,206.22,206.22,206.22,206.22,0,index
2003-12-04,NEPSE,206.04,206.04,206.04,206.04,0,index
2003-12-05,NEPSE,205.43,205.43,205.43,205.43,0,index
2003-12-08,NEPSE,206.28,206.28,206.28,206.28,0,index
2003-12-09,NEPSE,206.4,206.4,206.4,206.4,0,index
2003-12-10,NEPSE,206.35,206.35,206.35,206.35,0,index
2003-12-11,NEPSE,206.42,206.42,206.42,206.42,0,index
2003-12-12,NEPSE,202.47,202.47,202.47,202.47,0,index
2003-12-15,NEPSE,201.94,201.94,201.94,201.94,0,index
2003-12-16,NEPSE,201.88,201.88,201.88,201.88,0,index
2003-12-17,NEPSE,201.5,201.5,201.5,201.5,0,index
2003-12-18,NEPSE,201.56,201.56,201.56,201.56,0,index
2003-12-19,NEPSE,201.54,201.54,201.54,201.54,0,index
2003-12-22,NEPSE,201.51,201.51,201.51,201.51,0,index
2003-12-23,NEPSE,201.29,201.29,201.29,201.29,0,index
2003-12-24,NEPSE,201.22,201.22,201.22,201.22,0,index
2003-12-25,NEPSE,201.52,201.52,201.52,201.52,0,index
2003-12-26,NEPSE,201.65,201.65,201.65,201.65,0,index
2003-12-29,NEPSE,202.23,202.23,202.23,202.23,0,index
2003-12-30,NEPSE,201.23,201.23,201.23,201.23,0,index
2003-12-31,NEPSE,201.57,201.57,201.57,201.57,0,index
2004-01-01,NEPSE,201.88,201.88,201.88,201.88,0,index
2004-01-02,NEPSE,201.52,201.52,201.52,201.52,0,index
2004-01-05,NEPSE,201.51,201.51,201.51,201.51,0,index
2004-01-06,NEPSE,201.82,201.82,201.82,201.82,0,index
2004-01-07,NEPSE,201.51,201.51,201.51,201.51,0,index
2004-01-08,NEPSE,201.46,201.46,201.46,201.46,0,index
2004-01-09,NEPSE,200.84,200.84,200.84,200.84,0,index
2004-01-12,NEPSE,201.34,201.34,201.34,201.34,0,index
2004-01-13,NEPSE,202.19,202.19,202.19,202.19,0,index
2004-01-14,NEPSE,201.95,201.95,201.95,201.95,0,index
2004-01-15,NEPSE,202.65,202.65,202.65,202.65,0,index
2004-01-16,NEPSE,204.41,204.41,204.41,204.41,0,index
2004-01-19,NEPSE,206.02,206.02,206.02,206.02,0,index
2004-01-20,NEPSE,207.8,207.8,207.8,207.8,0,index
2004-01-21,NEPSE,207.89,207.89,207.89,207.89,0,index
2004-01-22,NEPSE,210.13,210.13,210.13,210.13,0,index
2004-01-23,NEPSE,212.23,212.23,212.23,212.23,0,index
2004-01-26,NEPSE,212.96,212.96,212.96,212.96,0,index
2004-01-27,NEPSE,211.77,211.77,211.77,211.77,0,index
2004-01-28,NEPSE,211.47,211.47,211.47,211.47,0,index
2004-01-29,NEPSE,211.39,211.39,211.39,211.39,0,index
2004-02-02,NEPSE,211.11,211.11,211.11,211.11,0,index
2004-02-03,NEPSE,211.24,211.24,211.24,211.24,0,index
2004-02-04,NEPSE,211.43,211.43,211.43,211.43,0,index
2004-02-05,NEPSE,211.28,211.28,211.28,211.28,0,index
2004-02-06,NEPSE,211.48,211.48,211.48,211.48,0,index
2004-02-09,NEPSE,211.18,211.18,211.18,211.18,0,index
2004-02-10,NEPSE,211.07,211.07,211.07,211.07,0,index
2004-02-13,NEPSE,210.54,210.54,210.54,210.54,0,index
2004-02-16,NEPSE,210.69,210.69,210.69,210.69,0,index
2004-02-17,NEPSE,210.6,210.6,210.6,210.6,0,index
2004-02-20,NEPSE,210.56,210.56,210.56,210.56,0,index
2004-02-23,NEPSE,210.45,210.45,210.45,210.45,0,index
2004-02-24,NEPSE,210.04,210.04,210.04,210.04,0,index
2004-02-26,NEPSE,209.15,209.15,209.15,209.15,0,index
2004-02-27,NEPSE,208.87,208.87,208.87,208.87,0,index
2004-03-01,NEPSE,208.68,208.68,208.68,208.68,0,index
2004-03-02,NEPSE,208.75,208.75,208.75,208.75,0,index
2004-03-03,NEPSE,208.82,208.82,208.82,208.82,0,index
2004-03-04,NEPSE,208.76,208.76,208.76,208.76,0,index
2004-03-05,NEPSE,208.41,208.41,208.41,208.41,0,index
2004-03-08,NEPSE,208.09,208.09,208.09,208.09,0,index
2004-03-09,NEPSE,208.26,208.26,208.26,208.26,0,index
2004-03-10,NEPSE,208.07,208.07,208.07,208.07,0,index
2004-03-11,NEPSE,207.73,207.73,207.73,207.73,0,index
2004-03-12,NEPSE,207.8,207.8,207.8,207.8,0,index
2004-03-15,NEPSE,207.85,207.85,207.85,207.85,0,index
2004-03-16,NEPSE,207.88,207.88,207.88,207.88,0,index
2004-03-17,NEPSE,208.16,208.16,208.16,208.16,0,index
2004-03-18,NEPSE,207.85,207.85,207.85,207.85,0,index
2004-03-19,NEPSE,207.07,207.07,207.07,207.07,0,index
2004-03-26,NEPSE,196.25,196.25,196.25,196.25,0,index
2004-03-31,NEPSE,196.34,196.34,196.34,196.34,0,index
2004-04-01,NEPSE,195.14,195.14,195.14,195.14,0,index
2004-04-02,NEPSE,195.17,195.17,195.17,195.17,0,index
2004-04-05,NEPSE,196.14,196.14,196.14,196.14,0,index
2004-04-06,NEPSE,197.32,197.32,197.32,197.32,0,index
2004-04-07,NEPSE,198.87,198.87,198.87,198.87,0,index
2004-04-08,NEPSE,199.41,199.41,199.41,199.41,0,index
2004-04-09,NEPSE,199.53,199.53,199.53,199.53,0,index
2004-04-12,NEPSE,201.22,201.22,201.22,201.22,0,index
2004-04-14,NEPSE,202.94,202.94,202.94,202.94,0,index
2004-04-15,NEPSE,202.1,202.1,202.1,202.1,0,index
2004-04-16,NEPSE,202.45,202.45,202.45,202.45,0,index
2004-04-19,NEPSE,202.72,202.72,202.72,202.72,0,index
2004-04-20,NEPSE,203.05,203.05,203.05,203.05,0,index
2004-04-21,NEPSE,203.16,203.16,203.16,203.16,0,index
2004-04-22,NEPSE,203.76,203.76,203.76,203.76,0,index
2004-04-23,NEPSE,204.06,204.06,204.06,204.06,0,index
2004-04-26,NEPSE,204.38,204.38,204.38,204.38,0,index
2004-04-27,NEPSE,204.6,204.6,204.6,204.6,0,index
2004-04-28,NEPSE,204.55,204.55,204.55,204.55,0,index
2004-04-29,NEPSE,205.26,205.26,205.26,205.26,0,index
2004-04-30,NEPSE,205.22,205.22,205.22,205.22,0,index
2004-05-03,NEPSE,205.07,205.07,205.07,205.07,0,index
2004-05-05,NEPSE,201.0,201.0,201.0,201.0,0,index
2004-05-06,NEPSE,201.12,201.12,201.12,201.12,0,index
2004-05-07,NEPSE,201.27,201.27,201.27,201.27,0,index
2004-05-10,NEPSE,201.49,201.49,201.49,201.49,0,index
2004-05-11,NEPSE,201.54,201.54,201.54,201.54,0,index
2004-05-13,NEPSE,204.35,204.35,204.35,204.35,0,index
2004-05-14,NEPSE,204.41,204.41,204.41,204.41,0,index
2004-05-17,NEPSE,204.8,204.8,204.8,204.8,0,index
2004-05-18,NEPSE,205.1,205.1,205.1,205.1,0,index
2004-05-19,NEPSE,205.02,205.02,205.02,205.02,0,index
2004-05-20,NEPSE,205.29,205.29,205.29,205.29,0,index
2004-05-21,NEPSE,205.13,205.13,205.13,205.13,0,index
2004-05-24,NEPSE,205.58,205.58,205.58,205.58,0,index
2004-05-25,NEPSE,206.12,206.12,206.12,206.12,0,index
2004-05-26,NEPSE,206.25,206.25,206.25,206.25,0,index
2004-05-27,NEPSE,206.9,206.9,206.9,206.9,0,index
2004-05-28,NEPSE,207.04,207.04,207.04,207.04,0,index
2004-05-31,NEPSE,207.04,207.04,207.04,207.04,0,index
2004-06-01,NEPSE,207.04,207.04,207.04,207.04,0,index
2004-06-02,NEPSE,207.04,207.04,207.04,207.04,0,index
2004-06-03,NEPSE,207.04,207.04,207.04,207.04,0,index
2004-06-04,NEPSE,207.04,207.04,207.04,207.04,0,index
2004-06-07,NEPSE,207.04,207.04,207.04,207.04,0,index
2004-06-08,NEPSE,207.04,207.04,207.04,207.04,0,index
2004-06-09,NEPSE,214.27,214.27,214.27,214.27,0,index
2004-06-10,NEPSE,216.75,216.75,216.75,216.75,0,index
2004-06-11,NEPSE,216.42,216.42,216.42,216.42,0,index
2004-06-14,NEPSE,213.12,213.12,213.12,213.12,0,index
2004-06-15,NEPSE,211.31,211.31,211.31,211.31,0,index
2004-06-16,NEPSE,211.45,211.45,211.45,211.45,0,index
2004-06-21,NEPSE,211.51,211.51,211.51,211.51,0,index
2004-06-22,NEPSE,213.25,213.25,213.25,213.25,0,index
2004-06-24,NEPSE,216.51,216.51,216.51,216.51,0,index
2004-06-25,NEPSE,217.46,217.46,217.46,217.46,0,index
2004-06-28,NEPSE,217.41,217.41,217.41,217.41,0,index
2004-06-29,NEPSE,217.72,217.72,217.72,217.72,0,index
2004-06-30,NEPSE,218.65,218.65,218.65,218.65,0,index
2004-07-01,NEPSE,219.41,219.41,219.41,219.41,0,index
2004-07-02,NEPSE,220.75,220.75,220.75,220.75,0,index
2004-07-05,NEPSE,225.15,225.15,225.15,225.15,0,index
2004-07-06,NEPSE,227.83,227.83,227.83,227.83,0,index
2004-07-08,NEPSE,226.88,226.88,226.88,226.88,0,index
2004-07-15,NEPSE,222.04,222.04,222.04,222.04,0,index
2004-07-16,NEPSE,222.65,222.65,222.65,222.65,0,index
2004-07-19,NEPSE,223.45,223.45,223.45,223.45,0,index
2004-07-20,NEPSE,224.41,224.41,224.41,224.41,0,index
2004-07-21,NEPSE,224.42,224.42,224.42,224.42,0,index
2004-07-22,NEPSE,223.42,223.42,223.42,223.42,0,index
2004-07-23,NEPSE,224.09,224.09,224.09,224.09,0,index
2004-07-27,NEPSE,224.63,224.63,224.63,224.63,0,index
2004-07-28,NEPSE,224.91,224.91,224.91,224.91,0,index
2004-07-29,NEPSE,225.52,225.52,225.52,225.52,0,index
2004-07-30,NEPSE,226.72,226.72,226.72,226.72,0,index
2004-08-02,NEPSE,227.3,227.3,227.3,227.3,0,index
2004-08-03,NEPSE,228.77,228.77,228.77,228.77,0,index
2004-08-04,NEPSE,230.2,230.2,230.2,230.2,0,index
2004-08-05,NEPSE,231.13,231.13,231.13,231.13,0,index
2004-08-06,NEPSE,232.39,232.39,232.39,232.39,0,index
2004-08-09,NEPSE,232.53,232.53,232.53,232.53,0,index
2004-08-10,NEPSE,233.46,233.46,233.46,233.46,0,index
2004-08-11,NEPSE,235.7,235.7,235.7,235.7,0,index
2004-08-20,NEPSE,237.43,237.43,237.43,237.43,0,index
2004-08-23,NEPSE,236.27,236.27,236.27,236.27,0,index
2004-08-24,NEPSE,234.02,234.02,234.02,234.02,0,index
2004-08-25,NEPSE,235.81,235.81,235.81,235.81,0,index
2004-08-27,NEPSE,237.81,237.81,237.81,237.81,0,index
2004-08-31,NEPSE,237.43,237.43,237.43,237.43,0,index
2004-09-07,NEPSE,235.61,235.61,235.61,235.61,0,index
2004-09-08,NEPSE,234.07,234.07,234.07,234.07,0,index
2004-09-09,NEPSE,231.78,231.78,231.78,231.78,0,index
2004-09-10,NEPSE,231.29,231.29,231.29,231.29,0,index
2004-09-13,NEPSE,230.9,230.9,230.9,230.9,0,index
2004-09-14,NEPSE,229.99,229.99,229.99,229.99,0,index
2004-09-15,NEPSE,230.72,230.72,230.72,230.72,0,index
2004-09-16,NEPSE,234.58,234.58,234.58,234.58,0,index
2004-09-17,NEPSE,237.22,237.22,237.22,237.22,0,index
2004-09-20,NEPSE,236.83,236.83,236.83,236.83,0,index
2004-09-21,NEPSE,235.45,235.45,235.45,235.45,0,index
2004-09-22,NEPSE,234.12,234.12,234.12,234.12,0,index
2004-09-23,NEPSE,234.12,234.12,234.12,234.12,0,index
2004-09-24,NEPSE,234.12,234.12,234.12,234.12,0,index
2004-09-28,NEPSE,233.05,233.05,233.05,233.05,0,index
2004-09-29,NEPSE,233.64,233.64,233.64,233.64,0,index
2004-09-30,NEPSE,234.11,234.11,234.11,234.11,0,index
2004-10-01,NEPSE,233.99,233.99,233.99,233.99,0,index
2004-10-04,NEPSE,234.09,234.09,234.09,234.09,0,index
2004-10-05,NEPSE,234.0,234.0,234.0,234.0,0,index
2004-10-07,NEPSE,233.92,233.92,233.92,233.92,0,index
2004-10-08,NEPSE,233.81,233.81,233.81,233.81,0,index
2004-10-11,NEPSE,233.73,233.73,233.73,233.73,0,index
2004-10-12,NEPSE,232.37,232.37,232.37,232.37,0,index
2004-10-13,NEPSE,232.29,232.29,232.29,232.29,0,index
2004-10-14,NEPSE,232.29,232.29,232.29,232.29,0,index
2004-10-19,NEPSE,232.36,232.36,232.36,232.36,0,index
2004-10-26,NEPSE,232.0,232.0,232.0,232.0,0,index
2004-10-27,NEPSE,232.06,232.06,232.06,232.06,0,index
2004-10-28,NEPSE,232.13,232.13,232.13,232.13,0,index
2004-11-01,NEPSE,233.54,233.54,233.54,233.54,0,index
2004-11-02,NEPSE,232.52,232.52,232.52,232.52,0,index
2004-11-03,NEPSE,233.6,233.6,233.6,233.6,0,index
2004-11-04,NEPSE,232.76,232.76,232.76,232.76,0,index
2004-11-05,NEPSE,232.41,232.41,232.41,232.41,0,index
2004-11-09,NEPSE,232.35,232.35,232.35,232.35,0,index
2004-11-10,NEPSE,233.83,233.83,233.83,233.83,0,index
2004-11-11,NEPSE,234.77,234.77,234.77,234.77,0,index
2004-11-15,NEPSE,235.08,235.08,235.08,235.08,0,index
2004-11-16,NEPSE,235.37,235.37,235.37,235.37,0,index
2004-11-17,NEPSE,236.13,236.13,236.13,236.13,0,index
2004-11-18,NEPSE,237.24,237.24,237.24,237.24,0,index
2004-11-19,NEPSE,238.01,238.01,238.01,238.01,0,index
2004-11-22,NEPSE,239.2,239.2,239.2,239.2,0,index
2004-11-23,NEPSE,240.4,240.4,240.4,240.4,0,index
2004-11-24,NEPSE,241.27,241.27,241.27,241.27,0,index
2004-11-25,NEPSE,241.57,241.57,241.57,241.57,0,index
2004-11-26,NEPSE,241.6,241.6,241.6,241.6,0,index
2004-11-29,NEPSE,241.04,241.04,241.04,241.04,0,index
2004-11-30,NEPSE,238.92,238.92,238.92,238.92,0,index
2004-12-01,NEPSE,238.92,238.92,238.92,238.92,0,index
2004-12-02,NEPSE,237.97,237.97,237.97,237.97,0,index
2004-12-03,NEPSE,237.62,237.62,237.62,237.62,0,index
2004-12-06,NEPSE,237.68,237.68,237.68,237.68,0,index
2004-12-07,NEPSE,238.1,238.1,238.1,238.1,0,index
2004-12-08,NEPSE,235.63,235.63,235.63,235.63,0,index
2004-12-09,NEPSE,236.52,236.52,236.52,236.52,0,index
2004-12-10,NEPSE,236.71,236.71,236.71,236.71,0,index
2004-12-14,NEPSE,236.75,236.75,236.75,236.75,0,index
2004-12-15,NEPSE,236.38,236.38,236.38,236.38,0,index
2004-12-16,NEPSE,237.03,237.03,237.03,237.03,0,index
2004-12-17,NEPSE,237.53,237.53,237.53,237.53,0,index
2004-12-20,NEPSE,237.99,237.99,237.99,237.99,0,index
2004-12-21,NEPSE,238.47,238.47,238.47,238.47,0,index
2004-12-22,NEPSE,238.2,238.2,238.2,238.2,0,index
2004-12-23,NEPSE,238.17,238.17,238.17,238.17,0,index
2004-12-24,NEPSE,238.81,238.81,238.81,238.81,0,index
2004-12-27,NEPSE,239.24,239.24,239.24,239.24,0,index
2004-12-28,NEPSE,239.41,239.41,239.41,239.41,0,index
2004-12-29,NEPSE,238.3,238.3,238.3,238.3,0,index
2004-12-30,NEPSE,238.32,238.32,238.32,238.32,0,index
2004-12-31,NEPSE,238.29,238.29,238.29,238.29,0,index
2005-01-03,NEPSE,238.32,238.32,238.32,238.32,0,index
2005-01-04,NEPSE,235.68,235.68,235.68,235.68,0,index
2005-01-05,NEPSE,234.93,234.93,234.93,234.93,0,index
2005-01-06,NEPSE,235.16,235.16,235.16,235.16,0,index
2005-01-13,NEPSE,239.61,239.61,239.61,239.61,0,index
2005-01-14,NEPSE,239.94,239.94,239.94,239.94,0,index
2005-01-17,NEPSE,239.89,239.89,239.89,239.89,0,index
2005-01-19,NEPSE,240.34,240.34,240.34,240.34,0,index
2005-01-20,NEPSE,240.72,240.72,240.72,240.72,0,index
2005-01-21,NEPSE,242.11,242.11,242.11,242.11,0,index
2005-01-24,NEPSE,243.76,243.76,243.76,243.76,0,index
2005-01-25,NEPSE,245.25,245.25,245.25,245.25,0,index
2005-01-26,NEPSE,246.84,246.84,246.84,246.84,0,index
2005-01-27,NEPSE,247.17,247.17,247.17,247.17,0,index
2005-01-28,NEPSE,246.98,246.98,246.98,246.98,0,index
2005-01-31,NEPSE,247.41,247.41,247.41,247.41,0,index
2005-02-01,NEPSE,247.35,247.35,247.35,247.35,0,index
2005-02-02,NEPSE,246.94,246.94,246.94,246.94,0,index
2005-02-03,NEPSE,248.03,248.03,248.03,248.03,0,index
2005-02-04,NEPSE,250.76,250.76,250.76,250.76,0,index
2005-02-07,NEPSE,251.02,251.02,251.02,251.02,0,index
2005-02-08,NEPSE,251.68,251.68,251.68,251.68,0,index
2005-02-09,NEPSE,251.88,251.88,251.88,251.88,0,index
2005-02-10,NEPSE,253.94,253.94,253.94,253.94,0,index
2005-02-11,NEPSE,257.29,257.29,257.29,257.29,0,index
2005-02-14,NEPSE,259.05,259.05,259.05,259.05,0,index
2005-02-15,NEPSE,264.73,264.73,264.73,264.73,0,index
2005-02-16,NEPSE,264.73,264.73,264.73,264.73,0,index
2005-02-17,NEPSE,265.74,265.74,265.74,265.74,0,index
2005-02-21,NEPSE,263.72,263.72,263.72,263.72,0,index
2005-02-22,NEPSE,263.41,263.41,263.41,263.41,0,index
2005-02-23,NEPSE,264.39,264.39,264.39,264.39,0,index
2005-02-24,NEPSE,264.98,264.98,264.98,264.98,0,index
2005-02-25,NEPSE,265.53,265.53,265.53,265.53,0,index
2005-02-28,NEPSE,265.97,265.97,265.97,265.97,0,index
2005-03-01,NEPSE,268.42,268.42,268.42,268.42,0,index
2005-03-02,NEPSE,271.41,271.41,271.41,271.41,0,index
2005-03-03,NEPSE,273.57,273.57,273.57,273.57,0,index
2005-03-04,NEPSE,277.62,277.62,277.62,277.62,0,index
2005-03-09,NEPSE,281.8,281.8,281.8,281.8,0,index
2005-03-10,NEPSE,283.43,283.43,283.43,283.43,0,index
2005-03-11,NEPSE,280.65,280.65,280.65,280.65,0,index
2005-03-14,NEPSE,278.5,278.5,278.5,278.5,0,index
2005-03-15,NEPSE,276.45,276.45,276.45,276.45,0,index
2005-03-16,NEPSE,274.67,274.67,274.67,274.67,0,index
2005-03-17,NEPSE,273.35,273.35,273.35,273.35,0,index
2005-03-18,NEPSE,274.35,274.35,274.35,274.35,0,index
2005-03-21,NEPSE,275.57,275.57,275.57,275.57,0,index
2005-03-22,NEPSE,277.1,277.1,277.1,277.1,0,index
2005-03-23,NEPSE,278.46,278.46,278.46,278.46,0,index
2005-03-24,NEPSE,278.86,278.86,278.86,278.86,0,index
2005-03-28,NEPSE,279.86,279.86,279.86,279.86,0,index
2005-03-29,NEPSE,281.08,281.08,281.08,281.08,0,index
2005-03-30,NEPSE,283.72,283.72,283.72,283.72,0,index
2005-03-31,NEPSE,284.34,284.34,284.34,284.34,0,index
2005-04-01,NEPSE,284.21,284.21,284.21,284.21,0,index
2005-04-04,NEPSE,285.51,285.51,285.51,285.51,0,index
2005-04-06,NEPSE,285.51,285.51,285.51,285.51,0,index
2005-04-07,NEPSE,289.56,289.56,289.56,289.56,0,index
2005-04-11,NEPSE,290.65,290.65,290.65,290.65,0,index
2005-04-13,NEPSE,293.26,293.26,293.26,293.26,0,index
2005-04-18,NEPSE,293.71,293.71,293.71,293.71,0,index
2005-04-19,NEPSE,293.71,293.71,293.71,293.71,0,index
2005-04-20,NEPSE,292.59,292.59,292.59,292.59,0,index
2005-04-21,NEPSE,293.58,293.58,293.58,293.58,0,index
2005-04-24,NEPSE,294.03,294.03,294.03,294.03,0,index
2005-04-25,NEPSE,294.98,294.98,294.98,294.98,0,index
2005-04-26,NEPSE,294.44,294.44,294.44,294.44,0,index
2005-04-27,NEPSE,295.33,295.33,295.33,295.33,0,index
2005-04-28,NEPSE,294.29,294.29,294.29,294.29,0,index
2005-05-01,NEPSE,294.79,294.79,294.79,294.79,0,index
2005-05-02,NEPSE,296.11,296.11,296.11,296.11,0,index
2005-05-03,NEPSE,297.81,297.81,297.81,297.81,0,index
2005-05-04,NEPSE,298.78,298.78,298.78,298.78,0,index
2005-05-05,NEPSE,288.89,288.89,288.89,288.89,0,index
2005-05-09,NEPSE,288.79,288.79,288.79,288.79,0,index
2005-05-10,NEPSE,288.34,288.34,288.34,288.34,0,index
2005-05-12,NEPSE,285.42,285.42,285.42,285.42,0,index
2005-05-15,NEPSE,285.52,285.52,285.52,285.52,0,index
2005-05-16,NEPSE,284.52,284.52,284.52,284.52,0,index
2005-05-17,NEPSE,283.12,283.12,283.12,283.12,0,index
